real,previsto,erro,erro_absoluto
0.02143,0.021376459999999955,-5.354000000004633e-05,5.354000000004633e-05
0.03088,0.030423499999999895,-0.0004565000000001061,0.0004565000000001061
0.05245,0.05441070000000012,0.0019607000000001207,0.0019607000000001207
0.08567,0.08404646000000018,-0.0016235399999998124,0.0016235399999998124
0.00581,0.0058379200000000025,2.7920000000002457e-05,2.7920000000002457e-05
0.00591,0.005959960000000026,4.9960000000025956e-05,4.9960000000025956e-05
0.00729,0.007214319999999952,-7.568000000004755e-05,7.568000000004755e-05
0.0088,0.008607099999999958,-0.0001929000000000427,0.0001929000000000427
0.0101,0.010280140000000066,0.00018014000000006643,0.00018014000000006643
0.01174,0.012054599999999917,0.0003145999999999167,0.0003145999999999167
0.01467,0.015192899999999933,0.0005228999999999321,0.0005228999999999321
0.01935,0.019736879999999977,0.00038687999999997835,0.00038687999999997835
0.02763,0.028345860000000063,0.0007158600000000646,0.0007158600000000646
0.04454,0.047734760000000216,0.003194760000000213,0.003194760000000213
0.10654,0.10367640000000035,-0.002863599999999647,0.002863599999999647
0.13787,0.13219567999999982,-0.005674320000000177,0.005674320000000177
0.00734,0.007349560000000017,9.56000000001695e-06,9.56000000001695e-06
0.00738,0.007406379999999986,2.637999999998558e-05,2.637999999998558e-05
0.00814,0.008083240000000026,-5.675999999997343e-05,5.675999999997343e-05
0.00931,0.009273320000000048,-3.667999999995217e-05,3.667999999995217e-05
0.01072,0.010734740000000043,1.4740000000042566e-05,1.4740000000042566e-05
0.01259,0.01260074000000007,1.0740000000069791e-05,1.0740000000069791e-05
0.01552,0.015447740000000128,-7.22599999998727e-05,7.22599999998727e-05
0.02027,0.020137300000000007,-0.00013269999999999255,0.00013269999999999255
0.02915,0.028908819999999853,-0.00024118000000014628,0.00024118000000014628
0.04567,0.04530914000000014,-0.0003608599999998588,0.0003608599999998588
0.05498,0.058906460000000126,0.003926460000000125,0.003926460000000125
0.08713,0.09404037999999991,0.0069103799999999105,0.0069103799999999105
0.13022,0.1214186600000005,-0.008801339999999505,0.008801339999999505
0.00647,0.00652466000000004,5.466000000003968e-05,5.466000000003968e-05
0.00666,0.006616900000000057,-4.309999999994353e-05,4.309999999994353e-05
0.00754,0.007512540000000042,-2.7459999999957484e-05,2.7459999999957484e-05
0.00866,0.008641279999999946,-1.8720000000053624e-05,1.8720000000053624e-05
0.00999,0.010005640000000055,1.564000000005457e-05,1.564000000005457e-05
0.01175,0.011752200000000055,2.200000000054589e-06,2.200000000054589e-06
0.01436,0.014316559999999971,-4.344000000002825e-05,4.344000000002825e-05
0.01875,0.018684980000000035,-6.501999999996427e-05,6.501999999996427e-05
0.02559,0.025754199999999887,0.00016419999999988527,0.00016419999999988527
0.03966,0.040273840000000026,0.0006138400000000252,0.0006138400000000252
0.06348,0.06112999999999976,-0.002350000000000234,0.002350000000000234
0.10926,0.10168511999999964,-0.007574880000000353,0.007574880000000353
0.00584,0.005902160000000025,6.21600000000255e-05,6.21600000000255e-05
0.00623,0.006175319999999976,-5.4680000000023946e-05,5.4680000000023946e-05
0.00713,0.007116420000000036,-1.3579999999964454e-05,1.3579999999964454e-05
0.0082,0.008195719999999988,-4.280000000012746e-06,4.280000000012746e-06
0.00948,0.009502339999999958,2.2339999999957533e-05,2.2339999999957533e-05
0.01114,0.011172780000000054,3.278000000005339e-05,3.278000000005339e-05
0.01353,0.013591880000000051,6.188000000005058e-05,6.188000000005058e-05
0.01725,0.017411619999999992,0.0001616199999999908,0.0001616199999999908
0.02558,0.025526639999999844,-5.336000000015495e-05,5.336000000015495e-05
0.03911,0.0388785600000003,-0.00023143999999970105,0.00023143999999970105
0.05748,0.05665262000000043,-0.0008273799999995723,0.0008273799999995723
0.1089,0.11145507999999953,0.0025550799999995294,0.0025550799999995294
0.00735,0.007362840000000049,1.2840000000049513e-05,1.2840000000049513e-05
0.00801,0.008002360000000028,-7.639999999971975e-06,7.639999999971975e-06
0.00923,0.009240180000000014,1.0180000000014136e-05,1.0180000000014136e-05
0.01076,0.010753860000000046,-6.139999999954862e-06,6.139999999954862e-06
0.0128,0.012732960000000085,-6.703999999991585e-05,6.703999999991585e-05
0.01571,0.015603300000000103,-0.00010669999999989542,0.00010669999999989542
0.02033,0.020194720000000048,-0.00013527999999995294,0.00013527999999995294
0.02926,0.029025220000000126,-0.0002347799999998755,0.0002347799999998755
0.04656,0.04597673999999991,-0.0005832600000000854,0.0005832600000000854
0.06874,0.06535393999999954,-0.0033860600000004543,0.0033860600000004543
0.10806,0.10077146000000009,-0.007288539999999913,0.007288539999999913
0.0065,0.00651411999999998,1.4119999999980329e-05,1.4119999999980329e-05
0.00657,0.006571619999999986,1.6199999999860423e-06,1.6199999999860423e-06
0.00744,0.0074270799999999575,-1.2920000000042967e-05,1.2920000000042967e-05
0.00861,0.00861899999999999,8.999999999989919e-06,8.999999999989919e-06
0.01005,0.010051419999999974,1.4199999999742197e-06,1.4199999999742197e-06
0.01192,0.011868259999999985,-5.1740000000015385e-05,5.1740000000015385e-05
0.0145,0.014452599999999989,-4.740000000001167e-05,4.740000000001167e-05
0.01876,0.01877136000000012,1.1360000000119885e-05,1.1360000000119885e-05
0.0256,0.025760680000000095,0.00016068000000009353,0.00016068000000009353
0.04115,0.04126025999999978,0.00011025999999977887,0.00011025999999977887
0.059,0.06071296000000006,0.001712960000000062,0.001712960000000062
0.08256,0.08818202000000036,0.005622020000000366,0.005622020000000366
0.12566,0.117237720000001,-0.008422279999998991,0.008422279999998991
0.00586,0.0058996600000000435,3.966000000004376e-05,3.966000000004376e-05
0.00611,0.006095900000000011,-1.4099999999989121e-05,1.4099999999989121e-05
0.00704,0.007045199999999983,5.199999999982996e-06,5.199999999982996e-06
0.00817,0.008181919999999935,1.1919999999934414e-05,1.1919999999934414e-05
0.00955,0.009546299999999956,-3.700000000043946e-06,3.700000000043946e-06
0.0113,0.011301520000000037,1.5200000000378106e-06,1.5200000000378106e-06
0.01369,0.013719780000000112,2.9780000000111106e-05,2.9780000000111106e-05
0.01725,0.017410160000000008,0.0001601600000000064,0.0001601600000000064
0.02544,0.025505299999999873,6.52999999998724e-05,6.52999999998724e-05
0.03907,0.03929823999999999,0.00022823999999999067,0.00022823999999999067
0.05596,0.055982279999999884,2.227999999988156e-05,2.227999999988156e-05
0.07794,0.0800003800000002,0.0020603800000002087,0.0020603800000002087
0.00724,0.007269819999999969,2.981999999996949e-05,2.981999999996949e-05
0.00733,0.007344460000000016,1.4460000000016474e-05,1.4460000000016474e-05
0.00791,0.007937239999999983,2.723999999998221e-05,2.723999999998221e-05
0.00928,0.009265500000000013,-1.4499999999986746e-05,1.4499999999986746e-05
0.01088,0.010800140000000066,-7.985999999993512e-05,7.985999999993512e-05
0.01292,0.012802560000000044,-0.0001174399999999548,0.0001174399999999548
0.01583,0.015707280000000066,-0.00012271999999993385,0.00012271999999993385
0.02027,0.02006836000000001,-0.00020163999999998905,0.00020163999999998905
0.02913,0.029165760000000134,3.576000000013457e-05,3.576000000013457e-05
0.04726,0.046886020000000146,-0.0003739799999998572,0.0003739799999998572
0.07101,0.06631370000000027,-0.004696299999999737,0.004696299999999737
0.11185,0.10640893999999931,-0.0054410600000006915,0.0054410600000006915
0.13231,0.132857079999999,0.0005470799999989784,0.0005470799999989784
0.00649,0.006485559999999993,-4.440000000007459e-06,4.440000000007459e-06
0.00649,0.006513719999999992,2.3719999999991838e-05,2.3719999999991838e-05
0.00737,0.0074062399999999815,3.623999999998167e-05,3.623999999998167e-05
0.00869,0.008678359999999996,-1.164000000000373e-05,1.164000000000373e-05
0.01017,0.010091719999999955,-7.828000000004512e-05,7.828000000004512e-05
0.01203,0.011930940000000072,-9.905999999992865e-05,9.905999999992865e-05
0.01459,0.014555720000000051,-3.4279999999949073e-05,3.4279999999949073e-05
0.01866,0.018624360000000013,-3.56399999999861e-05,3.56399999999861e-05
0.02567,0.025922759999999958,0.00025275999999995954,0.00025275999999995954
0.04423,0.043018679999999976,-0.0012113200000000227,0.0012113200000000227
0.00586,0.005876120000000041,1.612000000004131e-05,1.612000000004131e-05
0.006,0.006026519999999962,2.65199999999622e-05,2.65199999999622e-05
0.00701,0.007033440000000031,2.3440000000031665e-05,2.3440000000031665e-05
0.00827,0.008239319999999986,-3.068000000001382e-05,3.068000000001382e-05
0.00965,0.009608879999999983,-4.112000000001774e-05,4.112000000001774e-05
0.01139,0.011386639999999946,-3.3600000000546387e-06,3.3600000000546387e-06
0.01375,0.01382203999999999,7.203999999999024e-05,7.203999999999024e-05
0.01714,0.017437480000000068,0.00029748000000006866,0.00029748000000006866
0.02504,0.025377600000000073,0.00033760000000007326,0.00033760000000007326
0.03698,0.03915467999999991,0.002174679999999908,0.002174679999999908
0.04306,0.05115894000000024,0.008098940000000242,0.008098940000000242
0.07957,0.08801771999999947,0.008447719999999465,0.008447719999999465
0.14279,0.13240473999999935,-0.010385260000000646,0.010385260000000646
0.0076,0.007638840000000033,3.8840000000033015e-05,3.8840000000033015e-05
0.00767,0.00768766000000003,1.766000000003043e-05,1.766000000003043e-05
0.0083,0.00826732000000006,-3.2679999999939494e-05,3.2679999999939494e-05
0.00928,0.009257460000000016,-2.25399999999841e-05,2.25399999999841e-05
0.01058,0.010584320000000013,4.320000000012508e-06,4.320000000012508e-06
0.01235,0.012376219999999948,2.6219999999948368e-05,2.6219999999948368e-05
0.0149,0.014862379999999958,-3.7620000000041995e-05,3.7620000000041995e-05
0.02011,0.019803980000000037,-0.00030601999999996243,0.00030601999999996243
0.02849,0.027658379999999892,-0.0008316200000001092,0.0008316200000001092
0.04192,0.041062219999999976,-0.0008577800000000232,0.0008577800000000232
0.061,0.05800244000000001,-0.0029975599999999894,0.0029975599999999894
0.00664,0.006683559999999986,4.35599999999859e-05,4.35599999999859e-05
