perfil,Re,Mach,alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr,Au0,Au1,Au2,Au3,Au4,Au5,Au6,Al0,Al1,Al2,Al3,Al4,Al5,Al6,DeltaTE_upper,DeltaTE_lower,RMSE_upper,RMSE_lower,MaxError_upper,MaxError_lower,distance_to_train,d1,d3,d5,d10,d20,dmean3,dmean5,dmean10,dmean20,nearest_train_geom_index,nearest_train_profile,CL_pred,CD_pred,CM_pred,erro_CL_abs,erro_CL_pct,erro_CD_abs,erro_CD_pct,erro_CM_abs,erro_CM_pct,CL_CD_real,CL_CD_pred,erro_CL_CD_abs,erro_CL_CD_pct,faixa_distancia,faixa_alpha
e374,200000,0.1,3.0,0.655,0.01158,0.00525,-0.0631,0.6749,1.0,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,0.5964624285697937,0.011505374684929848,-0.050389401614665985,0.058537571430206325,8.93703380613837,7.46253150701523e-05,0.6444327726265311,0.012710598385334018,20.143579057581643,56.56303972366149,51.84206902458045,4.720970699081043,8.346387892421141,"(1.0, 1.5]","[3.0, 6.0)"
e374,200000,0.1,4.0,0.742,0.01184,0.00567,-0.0582,0.6364,1.0,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,0.692434549331665,0.012149936519563198,-0.04850907623767853,0.049565450668334954,6.679979874438673,0.00030993651956319826,2.6177070909053906,0.009690923762321474,16.651071756566107,62.66891891891892,56.990795648746214,5.678123270172705,9.060509369116554,"(1.0, 1.5]","[3.0, 6.0)"
e374,200000,0.1,5.0,0.8297,0.01201,0.006,-0.0529,0.5902,1.0,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,0.7893393039703369,0.013583395630121231,-0.04380432516336441,0.04036069602966308,4.864492711782942,0.0015733956301212312,13.100712990185107,0.009095674836635592,17.194092318781838,69.08409658617819,58.11060249323623,10.973494092941962,15.88425503871676,"(1.0, 1.5]","[3.0, 6.0)"
e374,200000,0.1,6.0,0.9083,0.01216,0.00632,-0.0456,0.505,1.0,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,0.8655476570129395,0.01528988778591156,-0.03919503465294838,0.04275234298706054,4.706852690417323,0.0031298877859115594,25.739208765720058,0.006404965347051622,14.045976638271101,74.69572368421052,56.609156923340805,18.086566760869715,24.21365758143518,"(1.0, 1.5]","[6.0, 9.0)"
e374,200000,0.1,7.0,0.9515,0.01457,0.00778,-0.0331,0.2622,1.0,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,0.9331336617469788,0.017323222011327744,-0.03212595358490944,0.018366338253021253,1.930250998741067,0.002753222011327744,18.896513461412106,0.0009740464150905584,2.9427384141708717,65.3054221002059,53.86605685344204,11.439365246763863,17.516715884955282,"(1.0, 1.5]","[6.0, 9.0)"
e374,200000,0.1,8.0,0.96,0.02002,0.01194,-0.0169,0.0588,1.0,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,0.9875586032867432,0.022128570824861526,-0.023436181247234344,0.0275586032867432,2.8706878423690836,0.002108570824861527,10.53232180250513,0.006536181247234346,38.67562868186004,47.95204795204795,44.628214406744135,3.3238335453038133,6.931577872602328,"(1.0, 1.5]","[6.0, 9.0)"
e374,200000,0.1,9.0,0.9778,0.02475,0.01688,-0.0029,0.0389,1.0,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,1.0175493955612183,0.02951485849916935,-0.010271405801177025,0.03974939556121826,4.065186700881393,0.0047648584991693485,19.25195353199737,0.007371405801177025,254.1864069371388,39.5070707070707,34.475835131984645,5.031235575086058,12.735025617036197,"(1.0, 1.5]","[9.0, 12.0)"
e374,200000,0.1,10.0,1.0267,0.03088,0.02333,0.0048,0.0287,1.0,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,1.0280267000198364,0.03956624120473862,0.000506773532833904,0.0013267000198364798,0.12921983245704488,0.008686241204738616,28.129019445397073,0.0042932264671660956,89.44221806596033,33.24805699481865,25.982420081306984,7.265636913511663,21.852816586075797,"(1.0, 1.5]","[9.0, 12.0)"
e374,200000,0.1,11.0,1.0804,0.04046,0.03379,0.0106,0.0221,1.0,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,1.0156625509262085,0.04848704859614372,0.009119945578277111,0.06473744907379153,5.991988992390922,0.00802704859614372,19.839467612811962,0.001480054421722889,13.962777563423481,26.70291646070193,20.947089590579584,5.755826870122345,21.55504953398279,"(1.0, 1.5]","[9.0, 12.0)"
e374,200000,0.1,12.0,1.0628,0.05347,0.04802,0.0191,0.0218,1.0,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,0.953593373298645,0.06912277638912201,0.013649535365402699,0.10920662670135495,10.275369467571975,0.015652776389122013,29.273941255137483,0.0054504646345973,28.53646405548325,19.876566298859174,13.795646284959034,6.0809200139001405,30.5934129792285,"(1.0, 1.5]","[9.0, 12.0)"
e374,250000,0.1,0.0,0.3215,0.0102,0.00449,-0.0595,0.7418,0.9779,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,0.2689214050769806,0.009962566196918488,-0.047451723366975784,0.05257859492301942,16.35415083142128,0.00023743380308151318,2.32778238315209,0.012048276633024213,20.249204425250777,31.519607843137255,26.993186269634066,4.526421573503189,14.360653203649308,"(1.0, 1.5]","[0.0, 3.0)"
e374,250000,0.1,1.0,0.4798,0.01003,0.00411,-0.0704,0.7148,1.0,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,0.38727274537086487,0.009938521310687065,-0.052840303629636765,0.09252725462913514,19.284546608823497,9.14786893129356e-05,0.912050740906636,0.01755969637036324,24.942750526084147,47.83649052841475,38.9668375469924,8.869652981422348,18.54160471106006,"(1.0, 1.5]","[0.0, 3.0)"
e374,250000,0.1,2.0,0.5683,0.01015,0.00418,-0.0668,0.6868,1.0,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,0.4979259669780731,0.009993060491979122,-0.05172329396009445,0.07037403302192691,12.383254095007374,0.00015693950802087714,1.5462020494667699,0.015076706039905546,22.56991922141549,55.99014778325124,49.8271743053823,6.162973477868938,11.007246313631835,"(1.0, 1.5]","[0.0, 3.0)"
e374,250000,0.1,3.0,0.6564,0.01027,0.00435,-0.0626,0.6533,1.0,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,0.5964978933334351,0.010040395893156528,-0.04987821355462074,0.059902106666564925,9.125854153955657,0.00022960410684347114,2.2356777686803424,0.01272178644537926,20.322342564503607,63.9143135345667,59.40979814750177,4.504515387064934,7.047741167756989,"(1.0, 1.5]","[3.0, 6.0)"
e374,250000,0.1,4.0,0.745,0.01046,0.00461,-0.058,0.6165,1.0,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,0.6924303770065308,0.010684960521757603,-0.048338595777750015,0.052569622993469234,7.056325234022717,0.00022496052175760214,2.1506742041835767,0.009661404222249988,16.657593486637907,71.22370936902485,64.8042054621116,6.419503906913249,9.013155820981556,"(1.0, 1.5]","[3.0, 6.0)"
e374,250000,0.1,5.0,0.8309,0.01065,0.00501,-0.0527,0.5671,1.0,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,0.7903883457183838,0.012118415907025337,-0.04410254955291748,0.04051165428161618,4.875635369071631,0.0014684159070253375,13.787942788970305,0.008597450447082516,16.31394771742413,78.01877934272301,65.22208445248828,12.796694890234733,16.402070114454194,"(1.0, 1.5]","[3.0, 6.0)"
e374,250000,0.1,6.0,0.9084,0.01112,0.00545,-0.0456,0.4668,1.0,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,0.8667470812797546,0.013864372856914997,-0.03977939859032631,0.04165291872024535,4.585305891704683,0.0027443728569149974,24.679612022616883,0.0058206014096736924,12.764476775600203,81.69064748201438,62.51614048647399,19.174506995540398,23.4720957497148,"(1.0, 1.5]","[6.0, 9.0)"
e374,250000,0.1,7.0,0.9482,0.01416,0.00735,-0.033,0.2119,1.0,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,0.9372937679290771,0.015904054045677185,-0.03274792060256004,0.010906232070922894,1.1502037619619168,0.0017440540456771843,12.31676585930215,0.0002520793974399582,0.7638769619392672,66.96327683615819,58.934267026327106,8.02900980983108,11.990168625522898,"(1.0, 1.5]","[6.0, 9.0)"
e374,250000,0.1,8.0,0.9658,0.01908,0.01127,-0.018,0.046,1.0,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,0.9927648305892944,0.0204148069024086,-0.024062570184469223,0.026964830589294442,2.7919683774378177,0.0013348069024086001,6.995843304028303,0.006062570184469224,33.680945469273475,50.61844863731656,48.62964589060919,1.9888027467073712,3.9290077042013505,"(1.0, 1.5]","[6.0, 9.0)"
e374,250000,0.1,9.0,0.9857,0.02343,0.0159,-0.004,0.0325,1.0,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,1.0238150358200073,0.027643145993351936,-0.0109595051035285,0.038115035820007304,3.866798804910957,0.004213145993351937,17.981843761638654,0.0069595051035284995,173.9876275882125,42.069995731967566,37.036849426119254,5.033146305848312,11.963743324137765,"(1.0, 1.5]","[9.0, 12.0)"
e374,250000,0.1,10.0,1.0243,0.02924,0.02201,0.0047,0.0237,1.0,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,1.0382142066955566,0.036941081285476685,-0.0002096576354233548,0.013914206695556652,1.3584112755595676,0.007701081285476686,26.337487296431895,0.004909657635423355,104.4608007536884,35.03077975376197,28.104597119730997,6.9261826340309725,19.77170557640004,"(1.0, 1.5]","[9.0, 12.0)"
e374,250000,0.1,11.0,1.0754,0.03634,0.02964,0.0106,0.0179,1.0,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,1.026328206062317,0.045837823301553726,0.008509781211614609,0.04907179393768302,4.563120135547984,0.009497823301553729,26.136002480885335,0.0020902187883853913,19.719045173447086,29.592735277930654,22.3904219733647,7.202313304565955,24.33811284061064,"(1.0, 1.5]","[9.0, 12.0)"
e374,250000,0.1,12.0,0.995,0.04203,0.03677,0.0209,0.017,1.0,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,0.971183180809021,0.06440293043851852,0.013761406764388084,0.023816819190979,2.3936501699476382,0.022372930438518526,53.23085995364865,0.007138593235611914,34.155948495750785,23.673566500118962,15.07979798739359,8.593768512725372,36.30111463214547,"(1.0, 1.5]","[9.0, 12.0)"
e374,300000,0.1,0.0,0.2788,0.00927,0.00388,-0.0507,0.7242,0.9654,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,0.2688998878002167,0.008660766296088696,-0.04652722179889679,0.009900112199783317,3.55097281197393,0.0006092337039113049,6.572100365817745,0.0041727782011032125,8.230331757600023,30.07551240560949,31.048048014141088,0.9725356085315973,3.2336460154547733,"(1.0, 1.5]","[0.0, 3.0)"
e374,300000,0.1,1.0,0.4472,0.00943,0.00383,-0.0631,0.6985,0.9909,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,0.3857821524143219,0.008636721409857273,-0.050822772085666656,0.06141784758567809,13.733865739194565,0.000793278590142726,8.412286215723501,0.012277227914333347,19.45677957897519,47.42311770943797,44.66766196418244,2.7554557452555244,5.810363970876474,"(1.0, 1.5]","[0.0, 3.0)"
e374,300000,0.1,2.0,0.5697,0.00935,0.00369,-0.0666,0.6705,1.0,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,0.4963505268096924,0.00869126059114933,-0.0503651387989521,0.0733494731903076,12.875105000931649,0.0006587394088506705,7.045341271130166,0.016234861201047904,24.376668470041896,60.93048128342245,57.109152533655084,3.8213287497673676,6.27162081978671,"(1.0, 1.5]","[0.0, 3.0)"
e374,300000,0.1,3.0,0.6582,0.00942,0.00377,-0.0625,0.6376,1.0,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,0.5955822467803955,0.008738595992326736,-0.04908334091305733,0.0626177532196045,9.513484232695912,0.0006814040076732631,7.233588191860542,0.013416659086942673,21.466654539108276,69.87261146496816,68.15537041686898,1.7172410480991829,2.4576740615457764,"(1.0, 1.5]","[3.0, 6.0)"
e374,300000,0.1,4.0,0.7464,0.00956,0.004,-0.058,0.6003,1.0,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,0.6915147304534912,0.00938316062092781,-0.048059698194265366,0.05488526954650874,7.353331932811997,0.00017683937907219012,1.8497842999183065,0.009940301805734637,17.138451389197648,78.07531380753137,73.69742013273924,4.3778936747921335,5.6072700336297965,"(1.0, 1.5]","[3.0, 6.0)"
e374,300000,0.1,5.0,0.8324,0.00979,0.00435,-0.0528,0.5486,1.0,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,0.7905086278915405,0.010767046362161636,-0.04447406530380249,0.0418913721084595,5.03260116632142,0.0009770463621616363,9.980044557320085,0.00832593469619751,15.768815712495284,85.02553626149133,73.41926479202368,11.606271469467643,13.650336098761198,"(1.0, 1.5]","[3.0, 6.0)"
e374,300000,0.1,6.0,0.9072,0.01055,0.00494,-0.0455,0.4256,1.0,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,0.8670925498008728,0.012513000518083572,-0.04010748118162155,0.040107450199127204,4.421015233589859,0.001963000518083572,18.606639981834803,0.005392518818378447,11.85168971072186,85.99052132701422,69.29533396468462,16.695187362329605,19.415148442744414,"(1.0, 1.5]","[6.0, 9.0)"
e374,300000,0.1,7.0,0.9478,0.01384,0.00706,-0.0334,0.176,1.0,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,0.9380977153778076,0.01460897084325552,-0.03332454711198807,0.009702284622192359,1.0236637077645452,0.00076897084325552,5.556147711383815,7.545288801193151e-05,0.22590685033512428,68.48265895953757,64.21381255688496,4.268846402652613,6.2334705858527295,"(1.0, 1.5]","[6.0, 9.0)"
e374,300000,0.1,8.0,0.9756,0.01812,0.01059,-0.0197,0.0384,1.0,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,0.9949073195457458,0.01875149831175804,-0.025052450597286224,0.019307319545745827,1.9790200436393837,0.0006314983117580407,3.485090020739739,0.005352450597286226,27.169799986224497,53.841059602649004,53.057483887668525,0.7835757149804792,1.4553497289305333,"(1.0, 1.5]","[6.0, 9.0)"
e374,300000,0.1,9.0,1.0025,0.0218,0.01453,-0.0064,0.0272,1.0,0.1283571811,0.2414864012,0.1073620353,0.3441030511,0.0936852581,0.2088233932,0.1521197847,-0.107507495,-0.0738132323,-0.1064102134,-0.0471272427,-0.1234545704,-0.0730436853,-0.0856989295,0.0,0.0,0.0003947215,0.00037189,0.0019350568,0.0019350568,1.2857857017111525,1.2857857017111525,1.476839964545029,1.5246375727236117,1.6330075020702095,1.8723618625300218,1.372301282233934,1.4276931344337451,1.50664925537662,1.6255964457521617,46,e220,1.0273120403289795,0.025486551225185394,-0.011953228153288364,0.024812040328979545,2.4750164916687827,0.0036865512251853944,16.91078543663025,0.005553228153288364,86.7691898951307,45.986238532110086,40.30800523979119,5.678233292318893,12.34767937880817,"(1.0, 1.5]","[9.0, 12.0)"
