t_max,t_max_pct,x_t_max,camber_max,camber_max_pct,x_camber_max,camber_min,camber_min_pct,x_camber_min,camber_abs_max,camber_abs_max_pct,x_camber_abs_max,espessura_min,superficies_cruzam,perfil,Au0,Au1,Au2,Au3,Au4,Au5,Au6,Al0,Al1,Al2,Al3,Al4,Al5,Al6,DeltaTE_upper,DeltaTE_lower,CL,CD,CM
0.10126405301062832,10.126405301062832,0.27100045799999994,0.0395781875391389,3.95781875391389,0.40450019099999995,8.209113632278473e-08,8.209113632278473e-06,0.999999,0.0395781875391389,3.95781875391389,0.40450019099999995,6.705186440304737e-08,False,s2091,0.1985689864,0.2680399293,0.1896764918,0.277151607,0.1826785228,0.2343301069,0.1119163937,-0.108898262,-0.0045673211,-0.0729585882,0.0315160761,-0.0148556091,0.0290074806,0.0522653661,3.7e-09,-3.7e-09,1.064,0.01258,-0.0743
0.15029071201654484,15.029071201654483,0.29450041099999996,0.03954024032249883,3.954024032249883,0.426500147,-6.942976814646931e-05,-0.0069429768146469315,0.999999,0.03954024032249883,3.954024032249883,0.426500147,4.7043827295881896e-07,False,naca4415,0.2522355524,0.2936233877,0.3106489776,0.2691934916,0.3344033122,0.2629468575,0.3695822504,-0.1808816139,-0.0980823711,-0.1125555792,-0.0258086723,-0.1322202407,0.0128640191,-0.1008575799,-6.95642e-05,-6.95642e-05,1.093,0.01417,-0.088
0.1402071229617702,14.02071229617702,0.273500453,0.03952200556070348,3.9522005560703484,0.395500209,1.1839986581886628e-07,1.1839986581886629e-05,0.999999,0.03952200556070348,3.9522005560703484,0.395500209,1.2848611012637528e-07,False,sd7062,0.2637958936,0.3348028266,0.2223409488,0.3407210868,0.2037380203,0.2651259303,0.1836425228,-0.1565509408,-0.0301959751,-0.1734803779,0.0396398072,-0.0968845215,0.0152126807,0.053157066,-1e-09,1e-09,1.0898,0.01423,-0.0749
0.12966881909901612,12.966881909901613,0.44600010799999995,0.03919876129085568,3.919876129085568,0.491000018,-0.00020484228511321364,-0.020484228511321364,0.999999,0.03919876129085568,3.919876129085568,0.491000018,1.284988090800149e-07,False,ah88k130,0.1468391142,0.2448177862,0.2740560049,0.1912801397,0.5130313606,0.199175191,0.2925599271,-0.0845993251,-0.0304443939,-0.1299348023,0.0096430031,-0.1386758884,-0.0953265051,0.1640620498,-0.0002050708,-0.0002050708,1.066,0.01267,-0.0995
0.07284008018349063,7.284008018349063,0.254500491,0.03877865231909527,3.8778652319095266,0.48200003599999997,1.4322715686750954e-07,1.4322715686750954e-05,0.999999,0.03877865231909527,3.8778652319095266,0.48200003599999997,0.000233527479130455,False,a18,0.127857145,0.2076476049,0.1151057592,0.2919312051,0.1028585817,0.2565603902,0.2235192563,-0.1056645387,-0.0076146008,-0.0083740416,0.0463324506,0.0381648739,0.0817200189,0.0629348897,0.003069255,-0.003069255,1.161,0.02215,-0.0999
0.0962593121471454,9.62593121471454,0.28650042699999995,0.03870263027974971,3.8702630279749712,0.44100011799999994,7.458759739137605e-08,7.458759739137605e-06,0.999999,0.03870263027974971,3.8702630279749712,0.44100011799999994,3.852511683839338e-08,False,s4061,0.1586367951,0.2733969068,0.1282251764,0.3458925819,0.1315553222,0.2690970903,0.0979491738,-0.1085144842,-0.020758553,-0.057983249,0.0275660617,-0.0139406713,0.0284057956,0.0512252056,-4.1e-09,4.1e-09,1.0681,0.01161,-0.0805
0.07289401740987758,7.289401740987758,0.26050047899999995,0.038532505375314566,3.8532505375314567,0.48100003799999996,1.449065041782445e-07,1.449065041782445e-05,0.999999,0.038532505375314566,3.8532505375314567,0.48100003799999996,0.00024150318989510806,False,a18sm,0.1333383349,0.1838026549,0.1589580571,0.2322534935,0.1578608954,0.2209657468,0.2382460768,-0.1081593377,0.0046739877,-0.0403964053,0.0938477755,-0.0100171803,0.1063401531,0.0515668515,0.0030665026,-0.0030665026,1.0954,0.01651,-0.1043
0.09013962945116867,9.013962945116868,0.31100037799999997,0.038425407256392145,3.8425407256392146,0.467000066,-9.74532440958872e-05,-0.00974532440958872,0.999999,0.038425407256392145,3.8425407256392146,0.467000066,1.0831387853414579e-07,False,sa7026,0.1400391836,0.268304204,0.1163110046,0.3293645154,0.1383934133,0.3211957607,0.1560143751,-0.0839722897,-0.009703529,-0.0635117477,0.0393985357,-0.0225785833,0.0380674657,0.0477014913,-9.75552e-05,-9.75552e-05,1.0743,0.01191,-0.0898
0.08919999809217298,8.919999809217298,0.31100037799999997,0.0379742933356562,3.79742933356562,0.41600016799999995,9.210421262152033e-08,9.210421262152033e-06,0.999999,0.0379742933356562,3.79742933356562,0.41600016799999995,7.993085917722499e-08,False,e174,0.1372283687,0.2587814061,0.1210094799,0.3673467653,0.0738085119,0.2390766145,0.1320690662,-0.0902877976,0.0022935171,-0.0658659912,0.045294849,-0.022759513,0.0298558219,0.0521389428,0.0,0.0,1.0546,0.01144,-0.0776
0.12687532541811092,12.687532541811091,0.42200015599999996,0.03776343328736974,3.776343328736974,0.45550008899999994,-0.00022502320973981986,-0.022502320973981985,0.999999,0.03776343328736974,3.776343328736974,0.45550008899999994,2.493464291717165e-07,False,ah63k127,0.1551049912,0.2263076765,0.3132638393,0.1080189211,0.6518782779,-0.0821077278,0.3503409955,-0.0877913191,-0.0482109292,-0.1044886839,-0.005146656,-0.1444805286,-0.0527928362,0.1009927697,-0.0002252491,-0.0002252491,1.0614,0.01301,-0.0904
