real,previsto
0.0108,-0.008485783106387909
0.0166,-0.004427091348742661
-0.2023,-0.2031108825736572
-0.2014,-0.19905219081601197
-0.2002,-0.19499349905836671
-0.1983,-0.19093480730072146
-0.1954,-0.18687611554307623
-0.1919,-0.18281742378543098
-0.1843,-0.17875873202778575
-0.1806,-0.1747000402701405
-0.1726,-0.17064134851249524
-0.1618,-0.16658265675485
-0.1499,-0.16252396499720478
-0.1397,-0.15846527323955953
-0.1332,-0.15440658148191427
-0.2052,-0.20359757055058875
-0.2036,-0.1995388787929435
-0.2025,-0.19548018703529826
-0.2003,-0.191421495277653
-0.1978,-0.18736280352000775
-0.1946,-0.1833041117623625
-0.1894,-0.17924542000471727
-0.1808,-0.17518672824707204
-0.1725,-0.1711280364894268
-0.1619,-0.16706934473178153
-0.1509,-0.1630106529741363
-0.1412,-0.15895196121649108
-0.1354,-0.15489326945884582
-0.2063,-0.20408425852752027
-0.205,-0.200025566769875
-0.2037,-0.19596687501222979
-0.2016,-0.19190818325458453
-0.1993,-0.1878494914969393
-0.196,-0.18379079973929405
-0.1811,-0.17567341622400356
-0.1731,-0.17161472446635834
-0.1622,-0.16755603270871308
-0.1517,-0.16349734095106783
-0.1428,-0.1594386491934226
-0.1371,-0.15537995743577734
-0.0572,-0.033666518465959416
-0.0512,-0.02960782670831417
-0.0446,-0.025549134950668927
-0.0405,-0.02149044319302368
-0.0365,-0.017431751435378437
-0.0321,-0.013373059677733196
-0.028,-0.009314367920087954
-0.0234,-0.005255676162442713
-0.0175,-0.0011969844047974645
-0.0078,0.002861707352847777
0.0032,0.006920399110493025
0.0122,0.010979090868138253
0.0171,0.015037782625783508
-0.0442,-0.03415320644289095
-0.0496,-0.030094514685245707
-0.0445,-0.026035822927600462
-0.0411,-0.021977131169955214
-0.0374,-0.017918439412309972
-0.0331,-0.01385974765466473
-0.0287,-0.00980105589701949
-0.024,-0.005742364139374248
-0.019,-0.0016836723817289997
-0.0082,0.0023750193759162416
0.003,0.006433711133561476
0.0128,0.010492402891206731
0.017,0.014551094648851973
-0.0363,-0.03463989441982248
-0.0487,-0.03058120266217724
-0.0447,-0.02652251090453199
-0.0417,-0.02246381914688675
-0.0382,-0.018405127389241507
-0.0342,-0.014346435631596259
-0.0297,-0.010287743873951025
-0.0251,-0.006229052116305776
-0.0191,-0.002170360358660535
-0.0088,0.0018883313989847064
0.0032,0.005947023156629955
