perfil,x_c,camber_pct,thickness_pct,yu,yl
ag19,0.25,2.037628803263855,5.302300854367677,0.046887792304476934,-0.006135216239199829
ag19,0.5,2.250991052726902,3.7518621163263175,0.041269221108900606,0.003750599945637432
ag19,0.75,1.4887778929696516,1.7109764553149924,0.02344266120627148,0.0063328966531215536
ag19,0.9,0.6689996609894372,0.6589613441177712,0.009984803330483228,0.0033951898893055167
ag19,0.95,0.3407246119877211,0.33200504898777633,0.005067271364816092,0.0017472208749383287
ag19,0.98,0.13594166412581685,0.13409842534586594,0.0020299087679874982,0.000688924514528839
ag23,0.02,0.3122188377649174,3.3034913940546353,0.01963964534792235,-0.013395268592624004
ag23,0.05,0.6519262537309304,5.168391546534544,0.032361220269982026,-0.019322695195363417
ag23,0.1,1.118176246433454,7.0071339399995605,0.04621743216433234,-0.023853907235663264
ag23,0.25,1.8565157707511901,8.85284690733673,0.06282939224419555,-0.02569907682917175
ag23,0.5,2.1642272339356907,7.361003665981689,0.05844729066926535,-0.015162745990551535
ag23,0.75,1.5985168067001911,3.692157757087032,0.03444595685243707,-0.0024756207184332512
ag23,0.9,0.8191789436870476,1.2155840772742141,0.014269709823241545,0.0021138690504994046
ag23,0.95,0.43372438492488546,0.510358795818162,0.006889037828339665,0.0017854498701580445
ag23,0.98,0.17614219611346804,0.17179982220887097,0.0026204210721790353,0.0009024228500903256
ag24,0.02,0.31234741059411025,3.2174764636135653,0.019210856424008927,-0.012963908212126722
ag24,0.05,0.6496901736199931,5.012814079150889,0.03156097213195438,-0.018567168659554514
ag24,0.1,1.1143280966400975,6.753049840073533,0.044908530166768636,-0.022621968233966686
ag24,0.25,1.8660015255738835,8.388186497884828,0.060600947745162975,-0.023280917233685305
ag24,0.5,2.1934152493556245,6.790888044028126,0.05588859271369687,-0.01202028772658439
ag24,0.75,1.6083929861705788,3.337833418054702,0.032773096951979296,-0.0006052372285677226
ag24,0.9,0.8105470305877875,1.1174227900037461,0.013692584255896605,0.002518356355859144
ag24,0.95,0.4260668846991775,0.4797596115475706,0.006659466904729628,0.0018618707892539223
ag24,0.98,0.1722017765511454,0.16553474221087397,0.002549691476565824,0.0008943440544570842
ag25,0.02,0.4314853928716761,3.037227237976732,0.01950099011860042,-0.010871282261166898
ag25,0.05,0.806110503283871,4.695970394336871,0.031540957004523064,-0.015418746938845644
ag25,0.1,1.2929109439457047,6.254500202368583,0.044201610451299965,-0.018343391572385872
ag25,0.25,2.087315402268676,7.561454336055908,0.0586804257029663,-0.016934117657592774
ag25,0.5,2.4058922927387214,5.935578913052783,0.05373681749265113,-0.005618971637876707
ag25,0.75,1.716040614462185,2.862364481418798,0.03147222855171584,0.002848583737527857
ag25,0.9,0.8372563936387568,0.984662135555584,0.013295874614165488,0.0034492532586096487
ag25,0.95,0.4387846084603256,0.4355850157400795,0.006565771163303653,0.0022099210059028586
ag25,0.98,0.1780596670618698,0.15491663624153726,0.002555179851826384,0.0010060134894110115
ag26,0.02,0.469087287263206,2.9526691223187034,0.019454218484225575,-0.010072472738961455
ag26,0.05,0.8686754029562314,4.472774972331519,0.031050628891219907,-0.013677120832095279
ag26,0.1,1.3833103596207645,5.820776608701765,0.04293698663971647,-0.01527077944730118
ag26,0.25,2.2218727961032103,6.816297655332641,0.056300216237695315,-0.011862760315631103
ag26,0.5,2.541150982960617,5.182053696982828,0.051321778314520304,-0.0004987586553079706
ag26,0.75,1.7402082633795015,2.4532202412833852,0.029668183840211942,0.005135981427378089
ag26,0.9,0.8140094539098,0.8793695729179242,0.01253694240368762,0.0037432466745083775
ag26,0.95,0.4184463007663155,0.40832450038688817,0.006226085509597596,0.002142840505728714
ag26,0.98,0.16732633438585517,0.152861048978072,0.002437568588748912,0.0009089580989681917
ag27,0.02,0.4504469337489183,2.867230772066419,0.018840623197821278,-0.009831684522842912
ag27,0.05,0.8643415370771007,4.252884435476279,0.0299078375481524,-0.012621006806610387
ag27,0.1,1.4122131706010046,5.394403466116445,0.04109414903659227,-0.012849885624572179
ag27,0.25,2.316670441634674,6.052608532041321,0.05342974707655335,-0.0070963382438598635
ag27,0.5,2.654675711649512,4.39668948968755,0.04853020456493287,0.00456330966805737
ag27,0.75,1.7541095640390687,2.0856038616866535,0.027969114948823953,0.00711307633195742
ag27,0.9,0.7844985208760267,0.796342019856721,0.011826695308043872,0.003863275109476662
ag27,0.95,0.3920091384070309,0.38855126717143534,0.005862847719927486,0.001977335048213132
ag27,0.98,0.15281101307204362,0.15218232400503923,0.0022890217507456324,0.0007671985106952403
