Au0,Au1,Au2,Au3,Au4,Au5,Au6,Al0,Al1,Al2,Al3,Al4,Al5,Al6,DeltaTE_upper,DeltaTE_lower,Re,alpha
0.1931611098,0.2716474348,0.1501098021,0.2974201532,0.3206686919,0.0039847773,0.3184308204,-0.1376480165,-0.185600603,-0.1317435196,-0.2822055294,-0.1782274274,-0.0520347572,-0.0126575677,0.0006746206,-0.0020089431,200000,12.0
0.1931611098,0.2716474348,0.1501098021,0.2974201532,0.3206686919,0.0039847773,0.3184308204,-0.1376480165,-0.185600603,-0.1317435196,-0.2822055294,-0.1782274274,-0.0520347572,-0.0126575677,0.0006746206,-0.0020089431,250000,0.0
0.1931611098,0.2716474348,0.1501098021,0.2974201532,0.3206686919,0.0039847773,0.3184308204,-0.1376480165,-0.185600603,-0.1317435196,-0.2822055294,-0.1782274274,-0.0520347572,-0.0126575677,0.0006746206,-0.0020089431,250000,1.0
0.1931611098,0.2716474348,0.1501098021,0.2974201532,0.3206686919,0.0039847773,0.3184308204,-0.1376480165,-0.185600603,-0.1317435196,-0.2822055294,-0.1782274274,-0.0520347572,-0.0126575677,0.0006746206,-0.0020089431,250000,2.0
0.1931611098,0.2716474348,0.1501098021,0.2974201532,0.3206686919,0.0039847773,0.3184308204,-0.1376480165,-0.185600603,-0.1317435196,-0.2822055294,-0.1782274274,-0.0520347572,-0.0126575677,0.0006746206,-0.0020089431,250000,3.0
0.1931611098,0.2716474348,0.1501098021,0.2974201532,0.3206686919,0.0039847773,0.3184308204,-0.1376480165,-0.185600603,-0.1317435196,-0.2822055294,-0.1782274274,-0.0520347572,-0.0126575677,0.0006746206,-0.0020089431,250000,4.0
0.1931611098,0.2716474348,0.1501098021,0.2974201532,0.3206686919,0.0039847773,0.3184308204,-0.1376480165,-0.185600603,-0.1317435196,-0.2822055294,-0.1782274274,-0.0520347572,-0.0126575677,0.0006746206,-0.0020089431,250000,5.0
0.1931611098,0.2716474348,0.1501098021,0.2974201532,0.3206686919,0.0039847773,0.3184308204,-0.1376480165,-0.185600603,-0.1317435196,-0.2822055294,-0.1782274274,-0.0520347572,-0.0126575677,0.0006746206,-0.0020089431,250000,6.0
0.1931611098,0.2716474348,0.1501098021,0.2974201532,0.3206686919,0.0039847773,0.3184308204,-0.1376480165,-0.185600603,-0.1317435196,-0.2822055294,-0.1782274274,-0.0520347572,-0.0126575677,0.0006746206,-0.0020089431,250000,7.0
0.1931611098,0.2716474348,0.1501098021,0.2974201532,0.3206686919,0.0039847773,0.3184308204,-0.1376480165,-0.185600603,-0.1317435196,-0.2822055294,-0.1782274274,-0.0520347572,-0.0126575677,0.0006746206,-0.0020089431,250000,8.0
0.1931611098,0.2716474348,0.1501098021,0.2974201532,0.3206686919,0.0039847773,0.3184308204,-0.1376480165,-0.185600603,-0.1317435196,-0.2822055294,-0.1782274274,-0.0520347572,-0.0126575677,0.0006746206,-0.0020089431,250000,9.0
0.1931611098,0.2716474348,0.1501098021,0.2974201532,0.3206686919,0.0039847773,0.3184308204,-0.1376480165,-0.185600603,-0.1317435196,-0.2822055294,-0.1782274274,-0.0520347572,-0.0126575677,0.0006746206,-0.0020089431,250000,10.0
0.1931611098,0.2716474348,0.1501098021,0.2974201532,0.3206686919,0.0039847773,0.3184308204,-0.1376480165,-0.185600603,-0.1317435196,-0.2822055294,-0.1782274274,-0.0520347572,-0.0126575677,0.0006746206,-0.0020089431,250000,11.0
0.1931611098,0.2716474348,0.1501098021,0.2974201532,0.3206686919,0.0039847773,0.3184308204,-0.1376480165,-0.185600603,-0.1317435196,-0.2822055294,-0.1782274274,-0.0520347572,-0.0126575677,0.0006746206,-0.0020089431,250000,12.0
0.1931611098,0.2716474348,0.1501098021,0.2974201532,0.3206686919,0.0039847773,0.3184308204,-0.1376480165,-0.185600603,-0.1317435196,-0.2822055294,-0.1782274274,-0.0520347572,-0.0126575677,0.0006746206,-0.0020089431,300000,0.0
0.1931611098,0.2716474348,0.1501098021,0.2974201532,0.3206686919,0.0039847773,0.3184308204,-0.1376480165,-0.185600603,-0.1317435196,-0.2822055294,-0.1782274274,-0.0520347572,-0.0126575677,0.0006746206,-0.0020089431,300000,1.0
0.1931611098,0.2716474348,0.1501098021,0.2974201532,0.3206686919,0.0039847773,0.3184308204,-0.1376480165,-0.185600603,-0.1317435196,-0.2822055294,-0.1782274274,-0.0520347572,-0.0126575677,0.0006746206,-0.0020089431,300000,2.0
0.1931611098,0.2716474348,0.1501098021,0.2974201532,0.3206686919,0.0039847773,0.3184308204,-0.1376480165,-0.185600603,-0.1317435196,-0.2822055294,-0.1782274274,-0.0520347572,-0.0126575677,0.0006746206,-0.0020089431,300000,3.0
0.1931611098,0.2716474348,0.1501098021,0.2974201532,0.3206686919,0.0039847773,0.3184308204,-0.1376480165,-0.185600603,-0.1317435196,-0.2822055294,-0.1782274274,-0.0520347572,-0.0126575677,0.0006746206,-0.0020089431,300000,4.0
0.1931611098,0.2716474348,0.1501098021,0.2974201532,0.3206686919,0.0039847773,0.3184308204,-0.1376480165,-0.185600603,-0.1317435196,-0.2822055294,-0.1782274274,-0.0520347572,-0.0126575677,0.0006746206,-0.0020089431,300000,5.0
0.1931611098,0.2716474348,0.1501098021,0.2974201532,0.3206686919,0.0039847773,0.3184308204,-0.1376480165,-0.185600603,-0.1317435196,-0.2822055294,-0.1782274274,-0.0520347572,-0.0126575677,0.0006746206,-0.0020089431,300000,6.0
0.1931611098,0.2716474348,0.1501098021,0.2974201532,0.3206686919,0.0039847773,0.3184308204,-0.1376480165,-0.185600603,-0.1317435196,-0.2822055294,-0.1782274274,-0.0520347572,-0.0126575677,0.0006746206,-0.0020089431,300000,7.0
0.1931611098,0.2716474348,0.1501098021,0.2974201532,0.3206686919,0.0039847773,0.3184308204,-0.1376480165,-0.185600603,-0.1317435196,-0.2822055294,-0.1782274274,-0.0520347572,-0.0126575677,0.0006746206,-0.0020089431,300000,8.0
0.1931611098,0.2716474348,0.1501098021,0.2974201532,0.3206686919,0.0039847773,0.3184308204,-0.1376480165,-0.185600603,-0.1317435196,-0.2822055294,-0.1782274274,-0.0520347572,-0.0126575677,0.0006746206,-0.0020089431,300000,9.0
0.1931611098,0.2716474348,0.1501098021,0.2974201532,0.3206686919,0.0039847773,0.3184308204,-0.1376480165,-0.185600603,-0.1317435196,-0.2822055294,-0.1782274274,-0.0520347572,-0.0126575677,0.0006746206,-0.0020089431,300000,10.0
0.1931611098,0.2716474348,0.1501098021,0.2974201532,0.3206686919,0.0039847773,0.3184308204,-0.1376480165,-0.185600603,-0.1317435196,-0.2822055294,-0.1782274274,-0.0520347572,-0.0126575677,0.0006746206,-0.0020089431,300000,11.0
0.1931611098,0.2716474348,0.1501098021,0.2974201532,0.3206686919,0.0039847773,0.3184308204,-0.1376480165,-0.185600603,-0.1317435196,-0.2822055294,-0.1782274274,-0.0520347572,-0.0126575677,0.0006746206,-0.0020089431,300000,12.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,200000,0.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,200000,1.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,200000,2.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,200000,3.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,200000,4.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,200000,5.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,200000,6.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,200000,7.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,200000,8.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,200000,9.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,200000,10.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,200000,11.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,200000,12.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,250000,0.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,250000,1.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,250000,2.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,250000,3.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,250000,4.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,250000,5.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,250000,6.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,250000,7.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,250000,8.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,250000,9.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,250000,10.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,250000,11.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,300000,0.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,300000,1.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,300000,2.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,300000,3.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,300000,4.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,300000,5.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,300000,6.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,300000,7.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,300000,8.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,300000,9.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,300000,10.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,300000,11.0
0.2164396225,0.2864070836,0.2015832476,0.2896157114,0.421733331,-0.0160538636,0.45238149,-0.1332813208,-0.2268594651,-0.104489684,-0.3602718955,-0.1648349341,-0.1072758492,-0.0972304961,0.0014953439,-0.0014953439,300000,12.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,200000,0.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,200000,1.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,200000,2.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,200000,3.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,200000,4.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,200000,5.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,200000,6.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,200000,7.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,200000,8.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,200000,10.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,200000,11.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,200000,12.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,250000,0.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,250000,1.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,250000,2.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,250000,3.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,250000,4.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,250000,5.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,250000,6.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,250000,7.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,250000,8.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,250000,9.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,250000,10.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,250000,11.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,250000,12.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,300000,0.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,300000,1.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,300000,2.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,300000,3.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,300000,4.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,300000,5.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,300000,6.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,300000,7.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,300000,8.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,300000,9.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,300000,10.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,300000,11.0
0.1276182141,0.1719501147,0.1258195409,0.1955210889,0.1307452846,0.1817694062,0.1746783791,-0.081634285,0.073766396,0.1749387596,0.1353513557,0.1615895103,0.1705699361,0.1571929678,0.0,-0.0,300000,12.0
0.1328152984,0.1842086938,0.1253195253,0.2114873178,0.1309498186,0.1816564602,0.1723199789,-0.0888390316,-0.0036079583,0.2245885656,0.0481904619,0.2394564163,0.1418222794,0.1645011523,-0.0,0.0,200000,0.0
0.1328152984,0.1842086938,0.1253195253,0.2114873178,0.1309498186,0.1816564602,0.1723199789,-0.0888390316,-0.0036079583,0.2245885656,0.0481904619,0.2394564163,0.1418222794,0.1645011523,-0.0,0.0,200000,1.0
0.1328152984,0.1842086938,0.1253195253,0.2114873178,0.1309498186,0.1816564602,0.1723199789,-0.0888390316,-0.0036079583,0.2245885656,0.0481904619,0.2394564163,0.1418222794,0.1645011523,-0.0,0.0,200000,2.0
0.1328152984,0.1842086938,0.1253195253,0.2114873178,0.1309498186,0.1816564602,0.1723199789,-0.0888390316,-0.0036079583,0.2245885656,0.0481904619,0.2394564163,0.1418222794,0.1645011523,-0.0,0.0,200000,3.0
0.1328152984,0.1842086938,0.1253195253,0.2114873178,0.1309498186,0.1816564602,0.1723199789,-0.0888390316,-0.0036079583,0.2245885656,0.0481904619,0.2394564163,0.1418222794,0.1645011523,-0.0,0.0,200000,4.0
0.1328152984,0.1842086938,0.1253195253,0.2114873178,0.1309498186,0.1816564602,0.1723199789,-0.0888390316,-0.0036079583,0.2245885656,0.0481904619,0.2394564163,0.1418222794,0.1645011523,-0.0,0.0,200000,5.0
0.1328152984,0.1842086938,0.1253195253,0.2114873178,0.1309498186,0.1816564602,0.1723199789,-0.0888390316,-0.0036079583,0.2245885656,0.0481904619,0.2394564163,0.1418222794,0.1645011523,-0.0,0.0,200000,6.0
0.1328152984,0.1842086938,0.1253195253,0.2114873178,0.1309498186,0.1816564602,0.1723199789,-0.0888390316,-0.0036079583,0.2245885656,0.0481904619,0.2394564163,0.1418222794,0.1645011523,-0.0,0.0,200000,7.0
0.1328152984,0.1842086938,0.1253195253,0.2114873178,0.1309498186,0.1816564602,0.1723199789,-0.0888390316,-0.0036079583,0.2245885656,0.0481904619,0.2394564163,0.1418222794,0.1645011523,-0.0,0.0,200000,8.0
0.1328152984,0.1842086938,0.1253195253,0.2114873178,0.1309498186,0.1816564602,0.1723199789,-0.0888390316,-0.0036079583,0.2245885656,0.0481904619,0.2394564163,0.1418222794,0.1645011523,-0.0,0.0,200000,9.0
0.1328152984,0.1842086938,0.1253195253,0.2114873178,0.1309498186,0.1816564602,0.1723199789,-0.0888390316,-0.0036079583,0.2245885656,0.0481904619,0.2394564163,0.1418222794,0.1645011523,-0.0,0.0,200000,10.0
0.1328152984,0.1842086938,0.1253195253,0.2114873178,0.1309498186,0.1816564602,0.1723199789,-0.0888390316,-0.0036079583,0.2245885656,0.0481904619,0.2394564163,0.1418222794,0.1645011523,-0.0,0.0,200000,11.0
